Date & Time,Source IP,Destination IP,Source MAC,Destination MAC,Protocol,Flags,Src Port,Dst Port,Length
2020-03-07 17:38:35,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62906,40
2020-03-07 17:38:36,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:36,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:36,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:36,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,61944,502,52
2020-03-07 17:38:36,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,61944,502,40
2020-03-07 17:38:36,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AF,62906,502,40
2020-03-07 17:38:36,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62906,40
2020-03-07 17:38:36,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AF,502,62906,40
2020-03-07 17:38:36,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,A,62906,502,40
2020-03-07 17:38:37,192.168.0.20,192.168.0.2,00:90:e8:5e:d1:66,00:1c:06:1c:69:e4,TCP,A,502,49180,40
2020-03-07 17:38:37,192.168.0.2,192.168.0.20,00:1c:06:1c:69:e4,00:90:e8:5e:d1:66,TCP,A,49180,502,40
2020-03-07 17:38:37,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:37,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:37,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:37,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,SEC,62911,502,52
2020-03-07 17:38:37,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,61944,502,52
2020-03-07 17:38:37,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AS,502,62911,44
2020-03-07 17:38:37,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,A,62911,502,40
2020-03-07 17:38:37,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62911,40
2020-03-07 17:38:37,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,62911,502,52
2020-03-07 17:38:37,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62911,40
2020-03-07 17:38:37,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,62911,51
2020-03-07 17:38:37,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,62911,502,52
2020-03-07 17:38:37,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62911,40
2020-03-07 17:38:37,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,61944,502,40
2020-03-07 17:38:37,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,62911,59
2020-03-07 17:38:37,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,62911,502,52
2020-03-07 17:38:37,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62911,40
2020-03-07 17:38:37,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,62911,51
2020-03-07 17:38:37,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,62911,502,52
2020-03-07 17:38:37,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62911,40
2020-03-07 17:38:38,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:38,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:38,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:38,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,61944,502,52
2020-03-07 17:38:38,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,61944,502,40
2020-03-07 17:38:38,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AF,62911,502,40
2020-03-07 17:38:38,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62911,40
2020-03-07 17:38:38,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AF,502,62911,40
2020-03-07 17:38:38,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,A,62911,502,40
2020-03-07 17:38:39,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:39,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:39,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:39,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,57611,502,52
2020-03-07 17:38:39,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,A,502,57611,40
2020-03-07 17:38:39,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,AP,502,57611,51
2020-03-07 17:38:39,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,57611,502,52
2020-03-07 17:38:39,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,A,502,57611,40
2020-03-07 17:38:39,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,57611,225
2020-03-07 17:38:39,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,SEC,62918,502,52
2020-03-07 17:38:39,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,61944,502,52
2020-03-07 17:38:39,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AS,502,62918,44
2020-03-07 17:38:39,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,A,62918,502,40
2020-03-07 17:38:39,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,62918,502,52
2020-03-07 17:38:39,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62918,40
2020-03-07 17:38:39,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,57611,502,52
2020-03-07 17:38:39,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62918,40
2020-03-07 17:38:39,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,A,502,57611,40
2020-03-07 17:38:39,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,62918,51
2020-03-07 17:38:39,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,62918,502,52
2020-03-07 17:38:39,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62918,40
2020-03-07 17:38:39,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,61944,502,40
2020-03-07 17:38:39,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,Modbus,AP,502,62918,59
2020-03-07 17:38:39,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,62918,502,52
2020-03-07 17:38:39,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62918,40
2020-03-07 17:38:39,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AP,502,62918,51
2020-03-07 17:38:39,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,62918,502,52
2020-03-07 17:38:39,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62918,40
2020-03-07 17:38:39,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,57611,225
2020-03-07 17:38:39,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,57611,502,52
2020-03-07 17:38:40,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,A,502,57611,40
2020-03-07 17:38:40,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:40,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:40,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:40,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,61944,502,52
2020-03-07 17:38:40,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,61944,502,40
2020-03-07 17:38:40,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AF,62918,502,40
2020-03-07 17:38:40,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62918,40
2020-03-07 17:38:40,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AF,502,62918,40
2020-03-07 17:38:40,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,A,62918,502,40
2020-03-07 17:38:41,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:41,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:41,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,57611,225
2020-03-07 17:38:41,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:41,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,57611,502,52
2020-03-07 17:38:41,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,A,502,57611,40
2020-03-07 17:38:41,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,Modbus,AP,502,57611,225
2020-03-07 17:38:41,192.168.0.50,192.168.0.20,40:f2:e9:9d:44:6b,00:90:e8:5e:d1:66,TCP,AP,57611,502,52
2020-03-07 17:38:41,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,A,502,57611,40
2020-03-07 17:38:41,192.168.0.20,192.168.0.50,00:90:e8:5e:d1:66,40:f2:e9:9d:44:6b,TCP,AP,502,57611,51
2020-03-07 17:38:41,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,SEC,62920,502,52
2020-03-07 17:38:41,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,61944,502,52
2020-03-07 17:38:41,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,AS,502,62920,44
2020-03-07 17:38:41,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,A,62920,502,40
2020-03-07 17:38:41,192.168.0.21,192.168.0.20,20:47:47:87:d4:96,00:90:e8:5e:d1:66,TCP,AP,62920,502,52
2020-03-07 17:38:41,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62920,40
2020-03-07 17:38:41,192.168.0.20,192.168.0.21,00:90:e8:5e:d1:66,20:47:47:87:d4:96,TCP,A,502,62920,40
2020-03-07 17:38:41,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,61944,502,40
2020-03-07 17:38:42,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:42,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:42,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:42,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,61944,502,52
2020-03-07 17:38:42,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,61944,502,40
2020-03-07 17:38:43,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:43,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:43,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:43,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,61944,502,52
2020-03-07 17:38:43,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,61944,502,40
2020-03-07 17:38:44,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:44,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:44,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,A,102,62118,41
2020-03-07 17:38:44,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62118,102,41
2020-03-07 17:38:44,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62118,102,40
2020-03-07 17:38:44,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,A,102,62118,40
2020-03-07 17:38:44,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:44,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,AP,62017,102,71
2020-03-07 17:38:44,192.168.0.2,192.168.0.21,00:1c:06:1c:69:e4,20:47:47:87:d4:96,TCP,AP,102,62017,66
2020-03-07 17:38:44,192.168.0.21,192.168.0.2,20:47:47:87:d4:96,00:1c:06:1c:69:e4,TCP,A,62017,102,40
2020-03-07 17:38:44,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,AP,61944,502,52
2020-03-07 17:38:44,192.168.0.21,192.168.0.122,20:47:47:87:d4:96,00:25:97:00:a6:37,TCP,A,61944,502,40
